# SMILES,CAS,logS
C1=C2CCC3C4CCC(C4(C)CC(C3C2(C)CCC1=O)=O)(C(COC(C)=O)=O)O	50-04-4	-4.00
Clc1c(Cl)c(ccc1)Cl	87-61-6	-4.00
c1c(O[P+]([S-])(OC)OC)cc(c(c1)[N+]([O-])=O)C	122-14-5	-4.04
c1c(CCCC)cccc1	104-51-8	-4.06
c1c(Br)ccc(c1)Br	106-37-6	-4.07
[nH0]1c(NC(C)C)[nH0]c(NC(C)C)[nH0]c1SC	7287-19-6	-4.10
CCSCS[P+]([S-])(OCC)OCC	298-02-2	-4.11
O=C1c2c(ccc(c2OC)OC)C(C2c3cc4c(cc3CCN2C)OCO4)O1	118-08-1	-4.11
C1=C2CCC3C4CC(C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(COC(C)=O)=O)O)OC(C)=O	67-78-7	-4.13
C1CCCCCCC1	292-64-8	-4.15
[O-][S+2]1(N(C)C(=C(c2c1cccc2)O)C(Nc1cccc[nH0]1)=O)[O-]	36322-90-4	-4.16
O=C(O)c1ccc[nH0]c1Nc1cccc(C(F)(F)F)c1	4394-00-7	-4.17
ClC(Cl)=C(C=C(Cl)Cl)Cl	55880-77-8	-4.23
c1cccc2c1Sc1ccccc1N2CC(C)N(C)C	60-87-7	-4.26
C1=C2CC(C3C(CCC4(C)C3CCC43CCC(=O)O3)C2(C)CCC1=O)SC(C)=O	52-01-7	-4.28
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl	87-86-5	-4.28
CC12CCC3C(C2CCC1C(C)CCC(O)=O)C(CC1CC(CCC13C)O)O	128-13-2	-4.29
c1c(CC)cc2c(cccc2)c1	939-27-5	-4.29
c1cc2C3CCC4(C)C(CCC4(C#C)O)C3CCc2cc1O	57-63-6	-4.30
c1c2Sc3c(N(CCCN(C)C)c2ccc1)cccc3	58-40-2	-4.30
[S-][P+](OC)(Oc1ccc(cc1Cl)[N+]([O-])=O)OC	2463-84-5	-4.31
C1=C2CCC3C4CC5C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(CO)=O)OC(C)(C)O5	76-25-5	-4.32
c1c2sc3c(cccc3)c2ccc1	132-65-0	-4.38
c1cc(ccc1C(c1c[nH0]c[nH0]c1)(c1ccccc1Cl)O)Cl	60168-88-9	-4.38
c1cc2c(CC(C(C)=C)O2)c2c1C(C1c3cc(c(cc3OCC1O2)OC)OC)=O	83-79-4	-4.42
CCC(C(CC)c1ccc(cc1)O)c1ccc(cc1)O	5635-50-7	-4.43
c1c(C(=O)CCCN2CCC(CC2)(c2ccc(cc2)Cl)O)ccc(c1)F	52-86-8	-4.43
BrCCCCCCC	629-04-9	-4.43
CN(C)CCC=C1c2c(CCc3c1cccc3)cccc2	50-48-6	-4.46
[O-][N+](=O)c1c(C)c(cc(c1OC(C)=O)C(C)(C)C)[N+]([O-])=O	2487-01-6	-4.47
c1c(Cl)cc(cc1Cl)Cl	108-70-3	-4.48
CC1(C)CCC(C)C1	4516-69-2	-4.48
C1N(CCCN2c3cc(C(F)(F)F)ccc3Sc3ccccc23)CCN(C1)C	117-89-5	-4.52
c1c(C(C(=O)OC(C)C)(c2ccc(cc2)Cl)O)ccc(c1)Cl	5836-10-2	-4.53
c1c(O[P+]([S-])(OC)OC)cc(c(c1)SC)C	55-38-9	-4.57
O=C(COC(C(C)(C)C)=O)C1(CCC2C3CCC4=CC(C=CC4(C)C3C(CC12C)O)=O)O	1107-99-9	-4.58
O1C(=O)c2ccccc2N=C1c1ccccc1	1022-46-4	-4.61
c1c(cccc1)CCc1ccccc1	103-29-7	-4.62
CC12CCC(C=C2CCC2C3CCC(C3(C)CCC12)C(COC(C)=O)=O)=O	56-47-3	-4.63
O=C(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)O	145-13-1	-4.65
Cc1c(C)cc2ccccc2c1	581-40-8	-4.72
c12c(O)c3ccccc3cc1cccc2	529-86-2	-4.73
C#CC1(CCC2C3CCC=4C(CCC(C4)=O)C3CCC12C)OC(C)=O	51-98-9	-4.79
Clc1c(Cl)cc(c([nH0]1)O[P+](OC)(OC)[S-])Cl	5598-13-0	-4.82
c1cc(cc2CCC3C(CCC4(C)C3CCC4O)c12)O	57-91-0	-4.84
CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C	2303-17-5	-4.88
c1c(NC(=O)N(C)C)ccc(c1)Oc1ccc(cc1)Cl	1982-47-4	-4.89
c1c(C)cc2c(cc(cc2)C)c1	581-42-0	-4.89
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl	87-68-3	-4.91
[O-][S+2](N)([O-])c1cc(c(c(c1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O	19044-88-3	-5.16
c1c(Cl)ccc(c1)c1ccccc1	2051-62-9	-5.20
c1c(CCCCCC)cccc1	1077-16-3	-5.21
c1cc2c(ccc3C4CCC(C4(C)CCc23)=O)cc1O	517-09-9	-5.24
CC1(C)C(C=C(C)C)C1C(=O)OCc1cccc(c1)Oc1ccccc1	26002-80-2	-5.24
c1c2c(ccc3c2cccc3)ccc1	85-01-8	-5.26
ClC1=C(C)c2ccc(cc2OC1=O)O[P+](OCC)(OCC)[S-]	56-72-4	-5.38
ClC12C3C(C=CC3O)C(C(=C1Cl)Cl)(C2(Cl)Cl)Cl	#2597-11-7	-5.46
Clc1c(C#N)c(Cl)c(c(c1C#N)Cl)Cl	1897-45-6	-5.64
CCCN(c1c([N+](=O)[O-])cc(cc1[N+]([O-])=O)C(F)(F)F)CCC	1582-09-8	-5.68
c1c(SCS[P+]([S-])(OCC)OCC)ccc(c1)Cl	786-19-6	-5.74
c1c(Cl)cccc1c1cccc(c1)Cl	2050-67-1	-5.80
c1c2cc3c(c(C)c2ccc1)cccc3	779-02-2	-5.89
C1c2c3c4c(CCCc4cc2)ccc3CC1	1732-13-4	-5.96
c1c(Cl)cc(c(c1)Cl)c1ccccc1Cl	37680-65-2	-6.02
Clc1c(O[P+]([S-])(OC)OC)cc(c(c1)Br)Cl	2104-96-3	-6.09
ClC1(C2(C3C4CC(C3C1(C(=C2Cl)Cl)Cl)C1C4O1)Cl)Cl	72-20-8	-6.18
c1c(Cl)ccc(c1)c1ccc(cc1Cl)Cl	7012-37-5	-6.21
ClC12C3C(C4C(C3Cl)O4)C(C(=C1Cl)Cl)(C2(Cl)Cl)Cl	1024-57-3	-6.29
O=C(C1C(C=C(Cl)Cl)C1(C)C)OCc1cccc(c1)Oc1ccccc1	52645-53-1	-6.29
Clc1c(Cl)ccc(c1c1ccccc1)Cl	55702-45-9	-6.29
ClC1(C2(C3C=CC(C3C1(C(=C2Cl)Cl)Cl)Cl)Cl)Cl	76-44-8	-6.32
Clc1c(c2c(Cl)cc(cc2)Cl)ccc(c1)Cl	2437-79-8	-6.51
Clc1ccccc1C(c1ccc(cc1)Cl)C(Cl)(Cl)Cl	789-02-6	-6.62
Cc1cccc(c1O[P+]([O-])(Oc1ccc(cc1C)O)Oc1cc(ccc1C)O)O	1330-78-5	-6.70
O=C(CCCCCCCCCCCCCCC)O	57-10-3	-6.81
c1c(C(C(Cl)(Cl)Cl)c2ccc(cc2)OC)ccc(c1)OC	72-43-5	-6.89
O=C(c1ccccc1C(=O)OCC(CC)CCCC)OCC(CC)CCCC	117-81-7	-6.96
Clc1c(c2c(Cl)ccc(c2)Cl)cc(cc1)Cl	35693-99-3	-7.00
c1c(c2c(Cl)c(c(cc2)Cl)Cl)c(Cl)c(cc1)Cl	52663-62-4	-7.05
c1c(c2c(Cl)c(Cl)c(c(c2)Cl)Cl)cccc1	33284-53-6	-7.16
OCCCCCCCCCCCCCCCC	36653-82-4	-7.26
ClC1=C(C2(C3C4CC(C=C4)C3C1(C2(Cl)Cl)Cl)Cl)Cl	309-00-2	-7.33
c1c2c3c4c(cccc4c4c2cccc4)ccc3cc1	192-97-2	-7.80
c1c(Cl)ccc(c1c1ccc(c(Cl)c1Cl)Cl)Cl	38380-02-8	-7.91
c1c2Cc3c(c2ccc1)cc1c(cccc1)c3	243-17-4	-8.04
c1c2c(ccc3c4c(ccc23)cccc4)ccc1	218-01-9	-8.06
Clc1c(c2c(Cl)c(Cl)c(cc2)Cl)c(Cl)c(c(c1)Cl)Cl	52663-71-5	-8.30
c1c(Cl)c(Cl)cc(c1c1ccc(c(Cl)c1Cl)Cl)Cl	35065-28-2	-8.32
c1c(Cl)c(Cl)c(c(c1c1cccc(Cl)c1Cl)Cl)Cl	55215-18-4	-8.42
c1c2c3c(cccc3c3c2cc2c(c3)cccc2)cc1	207-08-9	-8.49
c1c2cc3c(cc4c(c3)cccc4)cc2ccc1	92-24-0	-8.60
Clc1c(c2c(ccc(Cl)c2Cl)Cl)c(ccc1Cl)Cl	38411-22-2	-8.65
c1c2c(ccc3c2cccc3)cc2c1ccc1ccccc12	53-70-3	-8.66
c1c2c3cccc4ccc5ccc6c(c2c(cc6)cc1)c5c43	191-24-2	-9.03
Clc1c(Cl)c(c2cc(c(c(Cl)c2Cl)Cl)Cl)c(c(c1Cl)Cl)Cl	40186-72-9	-10.26
Clc1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c(cc1Cl)Cl	52663-77-1	-10.41
